# Enhanced TOEFL Vocabulary Import File
# Generated by Claude Code Enhanced Anki Processor
#separator:tab
#html:true
#notetype:Enhanced TOEFL Vocabulary
#deck:toefl3800-rank3-enhanced
#guid column:1
#tags column:6
# Field mapping: GUID  < /dev/null |  Word | Definition | Examples | Etymology | Tags
# Enhanced TOEFL Vocabulary Import File
# Generated by Claude Code Enhanced Anki Processor
#separator:tab
#html:true
#notetype:Enhanced TOEFL Vocabulary
#deck:toefl3800-enhanced-test
#guid column:1
#tags column:6
# Field mapping: GUID | Word | Definition | Examples | Etymology | Tags
yAE.4}~omc	<div class="word">counterpart</div>	<div class='definition'><strong>対応する人・物、相手方、副本</strong></div>	<div class="examples">1. The minister met with his foreign counterpart.<br>2. This model is the counterpart to last year's version.<br>3. She signed both copies and kept the counterpart.</div>	<div class="etymology">語源：「counter（対の）+ part（部分）」<br>「対をなす相手側の部分」</div>	claude-generated toefl rank3 enhanced
B{Bi=Nxtw9	<div class="word">pasteurization</div>	<div class='definition'><strong>低温殺菌、パスツール殺菌法</strong></div>	<div class="examples">1. Pasteurization makes milk safe to drink.<br>2. The pasteurization process kills harmful bacteria.<br>3. Modern pasteurization techniques preserve food quality.</div>	<div class="etymology">語源：「Pasteur（パスツール）+ -ization（化）」<br>細菌学者パスツールが開発した「低温殺菌法」</div>	claude-generated toefl rank3 enhanced
h*y8*.zB*S	<div class="word">hay</div>	<div class='definition'><strong>干し草、牧草</strong></div>	<div class="examples">1. Farmers store hay in barns for winter.<br>2. The horses were fed fresh hay daily.<br>3. Making hay requires sunny, dry weather.</div>	<div class="etymology">語源：古英語「heg」（刈り取られた草）<br>「刈って乾燥させた草」を意味</div>	claude-generated toefl rank3 enhanced
mCt^CQt*j0	<div class="word">unearth</div>	<div class='definition'><strong>発掘する、明るみに出す、発見する</strong></div>	<div class="examples">1. Archaeologists unearthed ancient pottery.<br>2. Investigators unearthed evidence of corruption.<br>3. Research unearthed surprising historical facts.</div>	<div class="etymology">語源：「un-（外に）+ earth（地球・土）」<br>「土の中から外に出す」という意味</div>	claude-generated toefl rank3 enhanced
LEmU>mF_U}	<div class="word">relevancy</div>	<div class='definition'><strong>関連性、適切性、妥当性</strong></div>	<div class="examples">1. The study's relevancy to modern medicine is clear.<br>2. Students questioned the relevancy of ancient history.<br>3. The data's relevancy depends on collection methods.</div>	<div class="etymology">語源：ラテン語「relevare」（持ち上げる）<br>「重要として取り上げる価値がある」関係</div>	claude-generated toefl rank3 enhanced
j8PI+I*@0W	<div class="word">runoff</div>	<div class='definition'><strong>流出水、決選投票、流れ去ること</strong></div>	<div class="examples">1. Agricultural runoff pollutes nearby rivers.<br>2. The election results required a runoff vote.<br>3. Heavy rain caused dangerous runoff flooding.</div>	<div class="etymology">語源：「run（走る）+ off（離れて）」<br>「流れて離れていく」水や選挙での「決選」</div>	claude-generated toefl rank3 enhanced
eFRmZh5jF;	<div class="word">trim</div>	<div class='definition'><strong>整える、刈り込む、装飾</strong></div>	<div class="examples">1. She needs to trim her hair regularly.<br>2. Gardeners trim hedges to maintain shape.<br>3. The dress had beautiful gold trim.</div>	<div class="etymology">語源：古英語「trymman」（強くする）<br>「きちんと整えて強くする」意味</div>	claude-generated toefl rank3 enhanced
l2,1llr:cz	<div class="word">sodium</div>	<div class='definition'><strong>ナトリウム（元素記号Na）</strong></div>	<div class="examples">1. Too much sodium can raise blood pressure.<br>2. Sodium chloride is common table salt.<br>3. The doctor recommended reducing sodium intake.</div>	<div class="etymology">語源：ラテン語「natrium」から英語「sodium」<br>アラビア語「suda（頭痛薬）」が語源の化学元素</div>	claude-generated toefl rank3 enhanced
y|2vEh:lt{	<div class="word">coherent</div>	<div class='definition'><strong>一貫した、首尾一貫した、理路整然とした</strong></div>	<div class="examples">1. His argument was clear and coherent.<br>2. The patient gave a coherent account of events.<br>3. A coherent strategy is essential for success.</div>	<div class="etymology">語源：ラテン語「cohaerere」（くっつく）<br>「co-（共に）+ haerere（くっつく）」から「一致・一貫」</div>	claude-generated toefl rank3 enhanced
vkt?,/%c.>	<div class="word">esteem</div>	<div class='definition'><strong>尊重する、尊敬、評価</strong></div>	<div class="examples">1. She is held in high esteem by her colleagues.<br>2. We esteem him as a great leader.<br>3. Self-esteem is important for mental health.</div>	<div class="etymology">語源：古フランス語「estimer」（価値を測る）<br>ラテン語「aestimare（評価する）」から「尊重・高く評価」</div>	claude-generated toefl rank3 enhanced
"Nz8,y?#,DT"	<div class="word">intrude</div>	<div class='definition'><strong>侵入する、邪魔する、立ち入る</strong></div>	<div class="examples">1. Sorry to intrude, but I need to speak with you.<br>2. Reporters tried to intrude on their privacy.<br>3. Don't let work intrude on family time.</div>	<div class="etymology">語源：ラテン語「intrudere」（押し込む）<br>「in-（中に）+ trudere（押す）」から「無理に入り込む」</div>	claude-generated toefl rank3 enhanced
i2!Bs}]|=X	<div class="word">scan</div>	<div class='definition'><strong>走査する、入念に調べる、ざっと見る</strong></div>	<div class="examples">1. The doctor will scan your brain for tumors.<br>2. She scanned the document for important information.<br>3. Airport security scans all luggage.</div>	<div class="etymology">語源：ラテン語「scandere」（登る）<br>「段階的に上がって調べる」から「詳細に検査」</div>	claude-generated toefl rank3 enhanced
wwvb^;ORjv	<div class="word">double helix</div>	<div class='definition'><strong>二重らせん構造</strong></div>	<div class="examples">1. DNA has a famous double helix structure.<br>2. Watson and Crick discovered the double helix.<br>3. The double helix contains genetic information.</div>	<div class="etymology">語源：「double（二重の）+ helix（らせん）」<br>ギリシャ語「helix（巻いたもの）」から「二重のらせん構造」</div>	claude-generated toefl rank3 enhanced
x4[x8=?.+l	<div class="word">forefather</div>	<div class='definition'><strong>祖先、先祖、先人</strong></div>	<div class="examples">1. Our forefathers fought for independence.<br>2. These traditions come from our forefathers.<br>3. We honor the wisdom of our forefathers.</div>	<div class="etymology">語源：「fore-（前の）+ father（父）」<br>「前の世代の父たち」という意味</div>	claude-generated toefl rank3 enhanced
E.?Ijg;Xoo	<div class="word">glossary</div>	<div class='definition'><strong>用語集、語彙解説</strong></div>	<div class="examples">1. The textbook includes a helpful glossary.<br>2. Check the glossary for technical terms.<br>3. Medical students use a glossary for terminology.</div>	<div class="etymology">語源：ギリシャ語「glossa」（舌・言語）<br>「言語に関する解説書」という意味</div>	claude-generated toefl rank3 enhanced
O7Pc&tOWA^	<div class="word">elliptical</div>	<div class='definition'><strong>楕円の、省略された、回りくどい</strong></div>	<div class="examples">1. Planets follow elliptical orbits around the sun.<br>2. The mirror had an elliptical shape.<br>3. His elliptical speech confused everyone.</div>	<div class="etymology">語源：ギリシャ語「elleipsis」（不足）<br>「円から少し欠けた」楕円形から</div>	claude-generated toefl rank3 enhanced
qwf&ia`3We	<div class="word">deploy</div>	<div class='definition'><strong>配置する、展開する、使用する</strong></div>	<div class="examples">1. The military deployed troops to the border.<br>2. Companies deploy new technology carefully.<br>3. Emergency services deployed rescue teams.</div>	<div class="etymology">語源：フランス語「déployer」（広げる）<br>ラテン語「dis-（広く）+ plicare（折る）」から「展開・配置」</div>	claude-generated toefl rank3 enhanced
jH>TP*~A}K	<div class="word">whisker</div>	<div class='definition'><strong>ひげ、感覚毛、わずかな差</strong></div>	<div class="examples">1. The cat's whiskers help it navigate in dark.<br>2. He won the race by a whisker.<br>3. Old men often have gray whiskers.</div>	<div class="etymology">語源：「whisk（払う）+ -er（もの）」<br>「払うような細い毛」という意味</div>	claude-generated toefl rank3 enhanced
gO_y5&%J[v	<div class="word">coincide</div>	<div class='definition'><strong>一致する、同時に起こる、符合する</strong></div>	<div class="examples">1. Our vacation plans coincide perfectly.<br>2. The meeting coincides with my dentist appointment.<br>3. Historical events often coincide with social changes.</div>	<div class="etymology">語源：ラテン語「co-（共に）+ incidere（起こる）」<br>「同時に起こる・一致する」</div>	claude-generated toefl rank3 enhanced
jwL7_zi3{U	<div class="word">setback</div>	<div class='definition'><strong>挫折、後退、妨げ</strong></div>	<div class="examples">1. The injury was a major setback for his career.<br>2. Economic setbacks affected the entire industry.<br>3. Despite setbacks, she continued pursuing her goals.</div>	<div class="etymology">語源：「set（置く）+ back（後ろに）」<br>「後ろに押し戻される」ことから「挫折・後退」</div>	claude-generated toefl rank3 enhanced
zJQh(z_;9>	<div class="word">affirmative</div>	<div class='definition'><strong>肯定的な、賛成の、積極的な</strong></div>	<div class="examples">1. She gave an affirmative response to the proposal.<br>2. The committee voted in the affirmative.<br>3. Affirmative action helps promote equality.</div>	<div class="etymology">語源：ラテン語「affirmare」（確認する）<br>「ad-（〜に）+ firmare（強固にする）」から「肯定・確認」</div>	claude-generated toefl rank3 enhanced
